start_time,datetime,outflow_mean,outflow_mean_ma7,outflow_top10,outflow_total
1651309200000,2022-04-30 09:00:00,1.81986141403456,0.9757262494102694,12264.82033198,17954.75271086497
1651312800000,2022-04-30 10:00:00,1.3178185983259367,1.0549737038641436,6723.094717655236,14385.307819325926
1651316400000,2022-04-30 11:00:00,1.1422761966882689,1.113481757366014,6513.454191069747,11465.026186160154
1651320000000,2022-04-30 12:00:00,0.669917596960578,1.0382126670122225,2048.4963581931434,8201.131221991394
1651323600000,2022-04-30 13:00:00,0.880910331000625,1.0587962576029757,6227.51730833,11820.935731697387
1651327200000,2022-04-30 14:00:00,3.3360519031074776,1.439407124179329,38764.76610197264,54984.80746701744
1651330800000,2022-04-30 15:00:00,0.9244827409622144,1.4416169687256657,5496.242174101596,13654.610084011909
1651334400000,2022-04-30 16:00:00,0.7619598745159397,1.2904881773658627,4132.0634058412315,10656.008845105418
1651338000000,2022-04-30 17:00:00,1.8649732673120192,1.3686531300781604,20701.392181290128,26935.80889978749
1651341600000,2022-04-30 18:00:00,0.6392133437934246,1.2967870082360398,2986.298772518644,9035.280614520056
1651345200000,2022-04-30 19:00:00,0.49627505542008366,1.2719809308731125,2402.596250459798,7888.7882809576495
1651348800000,2022-04-30 20:00:00,1.0479791187547345,1.2958479005522705,8509.548847849761,13783.021369862265
1651352400000,2022-04-30 21:00:00,1.9400651159634392,1.0964212166745506,18966.78822810853,23573.73122407175
1651356000000,2022-04-30 22:00:00,0.6242538262254002,1.0535313717121488,2590.980819793435,7814.409396689559
1651359600000,2022-04-30 23:00:00,1.12933781574909,1.1060139347454558,7814.9028824,18885.916292772035
1651363200000,2022-05-01 00:00:00,1.8832368315019232,1.1086230153440138,20937.979475762375,36766.43266141205
1651366800000,2022-05-01 01:00:00,1.3056070761787208,1.2038221199704844,89.33420962,130.56070761787208
1651370400000,2022-05-01 02:00:00,6.494423318778838,2.0607004433074496,442.1829851681947,467.5984789520764
1651374000000,2022-05-01 03:00:00,3.3414317466512555,2.3883365330069526,7558.867831,9352.667458876864
1651377600000,2022-05-01 04:00:00,1.094672292922174,2.2675661297153433,8114.101458119601,32055.28875364002
1651381200000,2022-05-01 05:00:00,3.5922745007752956,2.6915690832224715,29776.646974477553,51700.014615158056
1651384800000,2022-05-01 06:00:00,2.5700972171168277,2.8973918548464335,11702.860139366609,23398.165064631597
1651388400000,2022-05-01 07:00:00,1.5085807518572414,2.8438695577543363,6403.849119214324,12850.090844319982
1651392000000,2022-05-01 08:00:00,1.0043909447168915,2.8008386818312183,3665.044581854139,10251.81837272531
1651395600000,2022-05-01 09:00:00,4.818090691605476,2.5613625922350236,36496.51462392,43916.89665398391
1651399200000,2022-05-01 10:00:00,0.9953707147734416,2.226211016252478,3262.4266256017036,8062.502789664877
1651402800000,2022-05-01 11:00:00,1.5108775779341663,2.2856689141113344,8610.828644461977,12937.644699850263
1651406400000,2022-05-01 12:00:00,5.044125430350883,2.4930761897649893,43678.084812486406,48272.28036845795
1651410000000,2022-05-01 13:00:00,1.442203710138334,2.3319485459109193,8772.992274574268,16194.505461143352
1651413600000,2022-05-01 14:00:00,0.9346379151849,2.249956712100585,4943.689366165584,11068.916829534772
1651417200000,2022-05-01 15:00:00,1.2648937371705904,2.2871713967368277,6367.857950729397,15718.834471818927
1651420800000,2022-05-01 16:00:00,1.4941520913679671,1.812323025274326,7103.466884642051,19362.71695203749
1651424400000,2022-05-01 17:00:00,2.9704003601484312,2.0944701174707534,26717.66373101554,33523.93846463519
1651428000000,2022-05-01 18:00:00,0.9049052534507334,2.0079026425445483,4437.66631574475,10823.571736524222
1651431600000,2022-05-01 19:00:00,0.8419465785486645,1.4075913780013745,4242.439002541766,9146.90762935269
1651435200000,2022-05-01 20:00:00,0.8120795254354013,1.317573637329527,3385.72528325953,8660.01605924312
