datetime,signal,signal_strength,return,raw_position,position_size,position,strategy_return,position_change,trades,transaction_cost,cum_return,cum_strategy_value,peak,drawdown
2021-06-29,-1,1.0547816568533814,0.04129181766463064,-1.0,1.0,-0.794668970536027,-0.03281408843165822,-0.01845877919559369,0.01845877919559369,7.62196544856132e-07,0.5287768560361527,52877.68560361527,136856.18666689156,-0.6136259025518536
2021-06-30,0,0.0,-0.024501228862479407,-0.6666666666666666,0.0,-0.0,-1.9470366317014104e-05,0.794668970536027,0.794668970536027,1.9470366317014104e-05,0.5287665605570657,52876.656055706575,136856.18666689156,-0.6136334253970662
2021-07-01,0,0.0,-0.04400139417819282,-0.3333333333333333,0.0,-0.0,0.0,0.0,0.0,0.0,0.5287665605570657,52876.656055706575,136856.18666689156,-0.6136334253970662
2021-07-02,0,0.0,0.008091380222610134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5287665605570657,52876.656055706575,136856.18666689156,-0.6136334253970662
2021-07-03,0,0.0,0.026421065290243684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5287665605570657,52876.656055706575,136856.18666689156,-0.6136334253970662
2021-07-04,0,0.0,0.018100051539638562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5287665605570657,52876.656055706575,136856.18666689156,-0.6136334253970662
2021-07-05,0,0.0,-0.04556215164557087,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.5287665605570657,52876.656055706575,136856.18666689156,-0.6136334253970662
2021-07-06,-1,1.0441391644579796,0.015837449424935146,-0.3333333333333333,1.0,-0.2708816954451649,-0.004294365226905237,-0.2708816954451649,0.2708816954451649,4.290075151753484e-06,0.5264958438262592,52649.58438262592,136856.18666689156,-0.6152926245798797
2021-07-07,-1,1.0416077892064302,-0.010535283127146466,-0.6666666666666666,1.0,-0.5417301309158423,0.005704426842752292,-0.27084843547067744,0.27084843547067744,2.8534649522282464e-06,0.5294992008503793,52949.92008503793,136856.18666689156,-0.6130980895009283
2021-07-08,-1,1.0390067965755907,-0.029356809326105182,-1.0,1.0,-0.8171890718980918,0.02398197717148155,-0.27545894098224943,0.27545894098224943,8.086595607586758e-06,0.5421976385974908,54219.76385974908,136856.18666689156,-0.603819416715737
2021-07-09,-1,1.036708054663486,0.029007939841787733,-1.0,1.0,-0.8153616006130237,-0.023652013271063446,0.0018274712850681052,0.0018274712850681052,5.301117709985012e-08,0.5293735728538437,52937.357285384365,136856.18666689156,-0.613189885129314
2021-07-10,-1,1.0348420863461187,-0.009082381575985288,-1.0,1.0,-0.8152994015184492,0.007404859698347083,6.21990945744999e-05,6.21990945744999e-05,5.649159106064045e-10,0.5332935098888392,53329.35098888392,136856.18666689156,-0.610325610498795
2021-07-11,-1,1.0332983211675524,0.02256345009460259,-1.0,1.0,-0.8423284541807581,-0.01900644590785213,-0.027029052662308928,0.027029052662308928,6.098686808503928e-07,0.5231574956401284,52315.74956401284,136856.18666689156,-0.617731935704525
2021-07-12,0,0.0,-0.03453455250671367,-0.6666666666666666,0.0,-0.0,-2.908943622880435e-05,0.8423284541807581,0.8423284541807581,2.908943622880435e-05,0.5231422772835214,52314.22772835214,136856.18666689156,-0.6177430556670035
2021-07-13,-1,1.0306602690038444,-0.010939536818958873,-0.6666666666666666,1.0,-0.5620664414069231,0.006142597783941753,-0.5620664414069231,0.5620664414069231,6.148746530472225e-06,0.5263557298766494,52635.572987664935,136856.18666689156,-0.6153950050078474
2021-07-14,-1,1.0295589496204351,0.0028713730647964564,-0.6666666666666666,1.0,-0.5636652585643254,-0.0016184978318036552,-0.001598817157402288,0.001598817157402288,4.590800521299366e-09,0.5255038242690866,52550.38242690866,136856.18666689156,-0.6160174873583429
2021-07-15,0,0.0,-0.028551648156678322,-0.6666666666666666,0.0,-0.0,-1.6093572140671733e-05,0.5636652585643254,0.5636652585643254,1.6093572140671733e-05,0.5254953670353805,52549.53670353805,136856.18666689156,-0.616023667008611
2021-07-16,0,0.0,-0.015172079206864364,-0.3333333333333333,0.0,-0.0,0.0,0.0,0.0,0.0,0.5254953670353805,52549.53670353805,136856.18666689156,-0.616023667008611
2021-07-17,0,0.0,0.0036229863668011397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5254953670353805,52549.53670353805,136856.18666689156,-0.616023667008611
2021-07-18,-1,1.0280204291839812,0.008583452525903423,-0.3333333333333333,1.0,-0.2958081901028545,-0.0025415946120777876,-0.2958081901028545,0.2958081901028545,2.5390555565212663e-06,0.5241597708418515,52415.97708418515,136856.18666689156,-0.6169995791877073
2021-07-19,-1,1.028553787554226,-0.02969685522712251,-0.6666666666666666,1.0,-0.5962001897826896,0.017696350024633618,-0.30039199967983515,0.30039199967983515,8.920697725877896e-06,0.5334354856155007,53343.54856155007,136856.18666689156,-0.610221869681431
2021-07-20,-1,1.029393359267414,-0.0339908161338609,-1.0,1.0,-0.8924906770570419,0.030326415349555786,-0.29629048727435225,0.29629048727435225,1.0071155475154561e-05,0.5496126717144684,54961.26717144684,136856.18666689156,-0.5984012962072167
2021-07-21,-1,1.0306530111122667,0.07872474047803757,-1.0,1.0,-0.8717304879443913,-0.06862839077071543,0.02076018911265054,0.02076018911265054,1.634340500168395e-06,0.5118936385075109,51189.36385075109,136856.18666689156,-0.6259623689841206
2021-07-22,-1,1.0318949248339355,0.004611145703611541,-1.0,1.0,-0.8719226846443533,-0.004020563427426237,-0.0001921966999619551,0.0001921966999619551,8.862469872778857e-10,0.5098355376657955,50983.55376657955,136856.18666689156,-0.6274662110038642
2021-07-23,-1,1.0328854153703328,0.04234366375966858,-1.0,1.0,-0.8681186610627701,-0.03675948576383111,0.0038040235815831602,0.0038040235815831602,1.6107629547240755e-07,0.4910942454770745,49109.42454770745,136856.18666689156,-0.6411603615170137
2021-07-24,-1,1.0333791389905311,0.017706245321019054,-1.0,1.0,-0.8681674391950746,-0.01537198652178646,-4.8778132304416744e-05,4.8778132304416744e-05,8.636775768831273e-10,0.48354515135467396,48354.515135467394,136856.18666689156,-0.6466764396032569
2021-07-25,-1,1.0330620614070274,0.033323400525854696,-1.0,1.0,-0.8718555557139115,-0.02905331478433024,-0.003688116518836937,0.003688116518836937,1.2290058394322417e-07,0.46949656185993,46949.656185993,136856.18666689156,-0.656941660224184
2021-07-26,0,0.0,0.052230577546474866,-0.6666666666666666,0.0,-0.0,-4.553751921204039e-05,0.8718555557139115,0.8718555557139115,4.553751921204039e-05,0.46947518215122436,46947.518215122436,136856.18666689156,-0.6569572822499223
2021-07-27,0,0.0,0.05976233600380909,-0.3333333333333333,0.0,-0.0,-0.0,0.0,0.0,0.0,0.46947518215122436,46947.518215122436,136856.18666689156,-0.6569572822499223
