datetime,start_time,close,high,low,open,volume,Year,Month,Day,DayOfWeek,Quarter,IsMonthEnd,MA_5,MA_20,MA_50,EMA_5,EMA_20,EMA_12,EMA_26,RSI_14,MACD,MACD_Signal,Bollinger_Middle,Bollinger_Std,Bollinger_Upper,Bollinger_Lower,Daily_Return,Log_Return,Volatility_20d
2023-01-28,1674864000000,23022.0,23193.0,22874.0,23066.0,44468.238,2023,1,28,5,1,0,22956.2,21147.65,18588.27,22924.348795936712,21334.109645892422,22229.827312475558,20788.176138137016,75.05751301610364,1441.6511743385418,1367.4287054704707,21147.65,1976.495969743919,25100.64193948784,17194.658060512164,-0.0019075695829359196,-0.001909391310876646,0.02554339641561158
2023-01-29,1674950400000,23737.5,23966.0,22962.0,23022.0,153694.093,2023,1,29,6,1,0,23177.5,21475.85,18720.6,23195.399197291143,21563.00396533124,22461.776956710088,21006.644572349087,79.97065297138664,1455.1323843610007,1384.969441248577,21475.85,1820.6901532670302,25117.23030653406,17834.469693465937,0.031078967943706015,0.03060579564553393,0.025612115103158885
2023-01-30,1675036800000,22830.5,23799.5,22480.5,23737.5,177328.745,2023,1,30,0,1,0,23132.3,21745.85,18835.65,23073.76613152743,21683.717873394933,22518.50357875469,21141.744974397305,65.3585046033665,1376.7586043573865,1383.3272738703388,21745.85,1572.7207409265136,24891.291481853026,18600.40851814697,-0.03820958399157448,-0.03895871482907729,0.028400955584787547
2023-01-31,1675123200000,23130.0,23375.0,22723.0,22830.5,117969.48,2023,1,31,1,1,1,23157.2,22005.9,18954.37,23092.51075435162,21821.4590283097,22612.57995125397,21289.02312444195,67.91629563668744,1323.5568268120223,1371.3731844586755,22005.9,1317.704688980641,24641.309377961283,19370.49062203872,0.01311841615382936,0.013033114934020925,0.028191162207816967
2023-02-01,1675209600000,23729.5,23866.0,22755.0,23130.0,167442.623,2023,2,1,2,1,0,23289.9,22251.375,19073.67,23304.840502901083,22003.177216089727,22784.413804907206,21469.7991892981,76.47517546139849,1314.6146156091054,1360.0214706887614,22251.375,1138.00947959633,24527.39395919266,19975.35604080734,0.02591872027669684,0.02558852360728815,0.027048656023724475
2023-02-02,1675296000000,23495.5,24280.0,23360.0,23729.5,183609.406,2023,2,2,3,1,0,23384.6,22430.7,19187.78,23368.393668600722,22145.303195509754,22893.811681075327,21619.851101201948,71.6814946619217,1273.9605798733792,1342.8092925256851,22430.7,1026.599476039118,24483.898952078238,20377.501047921764,-0.009861143302640207,-0.009910086398653616,0.02517899790613611
2023-02-03,1675382400000,23433.5,23723.0,23203.0,23495.5,118629.253,2023,2,3,4,1,0,23323.8,22554.75,19309.38,23390.09577906715,22267.988605461207,22976.840653217587,21754.195464075878,59.51273261508326,1222.6451891417091,1318.77647184889,22554.75,987.7403171906193,24530.230634381238,20579.269365618762,-0.002638803175076032,-0.0026422909532322885,0.02305829330006916
2023-02-04,1675468800000,23323.5,23587.5,23260.5,23433.5,47655.117,2023,2,4,5,1,0,23422.4,22677.025,19443.17,23367.897186044767,22368.513500179186,23030.17286041488,21870.440244514702,56.660113049889404,1159.7326159001786,1286.9677006591478,22677.025,918.1632189887912,24513.351437977584,20840.69856202242,-0.004694134465615507,-0.004705186514906604,0.02308414739198279
2023-02-05,1675555200000,22934.0,23434.5,22760.0,23323.5,96929.849,2023,2,5,6,1,0,23383.2,22764.775,19566.44,23223.264790696514,22422.36935730498,23015.377035735666,21949.222448624725,52.63097819883574,1066.154587110941,1242.8050779495065,22764.775,848.6957869632357,24462.16657392647,21067.38342607353,-0.01669989495573132,-0.016840910367730902,0.023517456192205174
2023-02-06,1675641600000,22763.5,23165.0,22612.5,22934.0,102631.632,2023,2,6,0,1,0,23190.0,22847.05,19687.12,23070.009860464343,22454.8579899426,22976.626722545563,22009.539304282152,48.3317993557294,967.0874182634107,1187.6615460122875,22847.05,755.2676921697926,24357.585384339585,21336.514615660413,-0.007434376907648033,-0.0074621496218178,0.023611940966918748
2023-02-07,1675728000000,23244.5,23363.0,22749.5,22763.5,123637.716,2023,2,7,1,1,0,23139.8,22975.575,19823.36,23128.173240309563,22530.06199090045,23017.83799600009,22101.017874335324,56.74249917573359,916.8201216647649,1133.493261142783,22975.575,559.3042264783742,24094.18345295675,21856.966547043252,0.02113031827267342,0.020910168914758862,0.023135534312440812
2023-02-08,1675814400000,22959.0,23462.5,22669.0,23244.5,103272.766,2023,2,8,2,1,0,23044.9,23070.6,19944.74,23071.782160206378,22570.91322986231,23008.78599661546,22164.572105866042,48.89443247533734,844.2138907494191,1075.6373870641103,23070.6,331.51218917618706,23733.62437835237,22407.575621647626,-0.012282475424293948,-0.012358528413159951,0.02328927382161164
2023-02-09,1675900800000,21802.0,23011.0,21698.0,22959.0,205064.908,2023,2,9,3,1,0,22740.6,23027.875,20044.34,22648.521440137585,22497.683398446854,22823.126612520777,22137.71491283893,39.089837730033544,685.4116996818484,997.592249587658,23027.875,428.55110469526716,23884.977209390534,22170.772790609466,-0.050394180931225274,-0.05170830778972698,0.01979689462259714
2023-02-10,1675987200000,21624.2,21939.5,21431.1,21802.0,126276.354,2023,2,10,4,1,0,22478.64,22970.010000000002,20140.174,22307.080960091724,22414.49450335668,22638.676364440656,22099.676771147155,37.201746910950156,538.9995932935017,905.8737183288267,22970.010000000002,529.7517113494041,24029.51342269881,21910.506577301196,-0.008155215117879089,-0.008188650792179968,0.019769427048776784
2023-02-11,1676073600000,21847.1,21890.0,21602.5,21624.2,52099.136,2023,2,11,5,1,0,22295.36,22927.19,20241.416,22153.753973394483,22360.456931608427,22516.89538529594,22080.96738069181,39.89194211676444,435.92800460412764,811.884575583887,22927.19,584.237193985033,24095.664387970064,21758.715612029933,0.010307895783427723,0.010255131706992441,0.019970013620053424
2023-02-12,1676160000000,21776.9,22079.0,21625.3,21847.1,78110.435,2023,2,12,6,1,0,22001.84,22870.61,20340.384,22028.13598226299,22304.880080979052,22403.049941404253,22058.443871010935,31.025472282440376,344.6060703933181,718.4288745457733,22870.61,638.4240760973474,24147.458152194697,21593.761847805305,-0.0032132411166697628,-0.0032184146614438916,0.019809863154742226
2023-02-13,1676246400000,21768.0,21887.0,21327.5,21776.9,129526.994,2023,2,13,0,1,0,21763.64,22827.46,20439.244,21941.423988175327,22253.748644695333,22305.349950418986,22036.92951019531,37.553592765269535,268.42044022367554,628.4271876813538,22827.46,683.0742476355292,24193.60849527106,21461.31150472894,-0.00040868994209464216,-0.0004087734785901525,0.01967843956821608
2023-02-14,1676332800000,22184.1,22310.7,21514.2,21768.0,178668.135,2023,2,14,1,1,0,21840.06,22783.84,20544.706000000002,22022.315992116884,22247.115440438636,22286.69611189299,22047.831027958622,39.21412118862457,238.86508393436816,550.5147669319566,22783.84,695.4217504081435,24174.68350081629,21392.99649918371,0.019115214994487317,0.018934814575707587,0.019695798172368703
2023-02-15,1676419200000,24330.3,24428.9,22032.0,22184.1,250860.078,2023,2,15,2,1,0,22381.28,22850.079999999998,20697.131999999998,22791.64399474459,22445.513969920674,22601.0967100633,22216.90280366539,55.06440083619933,384.193906397908,517.2505948251469,22850.079999999998,776.0652248725845,24402.210449745166,21297.94955025483,0.09674496598915439,0.09234667111898591,0.02954044953915451
2023-02-16,1676505600000,23515.5,25296.1,23505.0,24330.3,286770.916,2023,2,16,3,1,0,22714.96,22872.555,20836.512,23032.929329829727,22547.4174013568,22741.77413928433,22313.095188579064,50.15355322154658,428.6789507052672,499.536266001171,22872.555,789.0476354566306,24450.650270913262,21294.45972908674,-0.03348910617624934,-0.03406270898108027,0.03066043681839072
2023-02-17,1676592000000,24578.0,25043.9,23340.0,23515.5,285178.286,2023,2,17,4,1,0,23275.18,22950.355,20995.232000000004,23547.952886553154,22740.8062202752,23024.27042554828,22480.865915350983,57.61689893383381,543.4045101972952,508.3099148403959,22950.355,876.4305385565132,24703.216077113026,21197.493922886973,0.045182964427717964,0.04419195566784718,0.032164212326731466
2023-02-18,1676678400000,24637.9,24886.6,24427.4,24578.0,80547.124,2023,2,18,5,1,0,23849.16,22995.375,21155.58,23911.268591035438,22921.48181834423,23272.521129310084,22640.646217917576,58.80634614353863,631.8749113925078,533.0229141508183,22995.375,939.8251281173477,24875.025256234694,21115.724743765306,0.0024371389047115333,0.0024341738981358985,0.03151470997426278
2023-02-19,1676764800000,24266.9,25197.5,24168.8,24637.9,157719.502,2023,2,19,6,1,0,24265.72,23067.195,21309.928,24029.812394023626,23049.61688326383,23425.50249403161,22761.109461034794,58.95248713781015,664.393032996817,559.2969379200181,23067.195,980.563317405261,25028.321634810523,21106.068365189476,-0.015058101542745117,-0.015172625887622911,0.030351225137753707
2023-02-20,1676851200000,24853.5,25149.6,23816.7,24266.9,182022.465,2023,2,20,0,1,0,24370.360000000004,23153.370000000003,21474.548,24304.374929349084,23221.41527533394,23645.194418026746,22916.101352809994,63.29448883008499,729.0930652167517,593.2561633793648,23153.370000000003,1058.9717565409208,25271.313513081845,21035.42648691816,0.02417284449187984,0.023885305822406062,0.030635287673474516
2023-02-21,1676937600000,24455.5,25295.0,24152.0,24853.5,207542.391,2023,2,21,1,1,0,24558.360000000004,23189.670000000002,21630.298,24354.74995289939,23338.947153873563,23769.856815253403,23030.130882231475,57.78537814693857,739.7259330219276,622.5501173078774,23189.670000000002,1091.6975048995969,25373.065009799197,21006.274990200807,-0.01601384110889814,-0.016143448196392504,0.030493275417309215
2023-02-22,1677024000000,24180.2,24476.0,23570.3,24455.5,205335.381,2023,2,22,2,1,0,24478.800000000003,23223.905,21780.502,24296.566635266263,23419.066472552273,23832.986535983648,23115.321187251364,57.861262745905876,717.6653487322837,641.5731635927586,23223.905,1112.3337815359746,25448.572563071946,20999.23743692805,-0.01125718141113452,-0.011321023047898582,0.03052328791322166
2023-02-23,1677110400000,23936.4,24602.9,23590.5,24180.2,205216.569,2023,2,23,3,1,0,24338.5,23249.05,21922.28,24176.51109017751,23468.3363323092,23848.896299678472,23176.14184004756,65.57046979865774,672.7544596309126,647.8094228003895,23249.05,1122.9546560156298,25494.95931203126,21003.14068796874,-0.010082629589498793,-0.010133803568651224,0.030626339593123015
2023-02-24,1677196800000,23185.1,24130.0,22800.0,23936.4,197117.907,2023,2,24,4,1,0,24122.140000000003,23242.129999999997,22049.462000000003,23846.04072678501,23441.361443517846,23746.77379203563,23176.805407451444,60.50757320767417,569.9683845841864,632.241215157149,23242.129999999997,1122.8981558983035,25487.926311796604,20996.33368820339,-0.031387343125950595,-0.03189048191476828,0.031480001740126475
2023-02-25,1677283200000,23154.8,23212.8,22712.3,23185.1,81103.536,2023,2,25,5,1,0,23782.4,23253.170000000002,22173.757999999998,23615.62715119001,23414.06987746853,23655.700900953227,23175.175377269858,59.03744350302009,480.5255236833691,601.898076862393,23253.170000000002,1120.7927152801617,25494.755430560326,21011.584569439678,-0.0013068738111976508,-0.0013077285155184647,0.03123328596991663
2023-02-26,1677369600000,23548.3,23685.7,23060.1,23154.8,104193.601,2023,2,26,6,1,0,23600.96,23292.41,22305.964,23593.184767460007,23426.853698662006,23639.17768542196,23202.81423821283,61.71839856050381,436.36344720912894,568.7911509317403,23292.41,1116.4765856049273,25525.363171209854,21059.456828790146,0.01699431651320671,0.016851528568217998,0.03136633004832924
2023-02-27,1677456000000,23484.1,23889.0,23083.8,23548.3,158482.927,2023,2,27,0,1,0,23461.739999999998,23304.39,22433.256,23556.823178306673,23432.30572736086,23615.319579972427,23223.650220567437,61.270112300518804,391.66935940499025,533.3667926263903,23304.39,1117.2206736238197,25538.83134724764,21069.94865275236,-0.0027263114534807897,-0.0027300346090789627,0.031058724760102394
2023-02-28,1677542400000,23129.9,23592.9,23010.0,23484.1,120864.711,2023,2,28,1,1,1,23300.44,23312.935,22552.384,23414.51545220445,23403.50518189792,23540.639644592055,23216.70575978466,56.26224905980191,323.93388480739304,491.48021106259085,23312.935,1115.0914714751766,25543.117942950354,21082.75205704965,-0.015082545211440812,-0.015197443566770079,0.031127789086340257
2023-03-01,1677628800000,23630.0,24028.4,23015.0,23129.9,174329.331,2023,3,1,2,1,0,23389.42,23404.335,22676.374,23486.343634802968,23425.07611695526,23554.387391577893,23247.320147948758,44.070781474896286,307.0672436291352,454.59761757589973,23404.335,1058.1930289880047,25520.721057976007,21287.94894202399,0.021621364554105238,0.021390938354351876,0.02898319092239742
2023-03-02,1677715200000,23462.5,23788.2,23186.4,23630.0,108167.574,2023,3,2,3,1,0,23450.96,23496.25,22787.043999999998,23478.395756535312,23428.640296292855,23540.250869796677,23263.25939624885,49.496025255790954,276.9914735478269,419.0763887702852,23496.25,971.7377935777006,25439.7255871554,21552.7744128446,-0.00708844688954724,-0.007113689286189317,0.02895980303642633
2023-03-03,1677801600000,22345.8,23469.9,21905.0,23462.5,190990.043,2023,3,3,4,1,0,23210.46,23521.185,22857.56,23100.86383769021,23325.51264902687,23356.489197520263,23195.299440971157,28.99066335366311,161.18975654910537,367.4990623260492,23521.185,932.8117327221541,25386.80846544431,21655.561534555694,-0.04759509856153443,-0.04876501797521135,0.031156777205782835
2023-03-04,1677888000000,22336.6,22394.8,22152.0,22345.8,45459.139,2023,3,4,5,1,0,22980.96,23549.17,22906.112,22846.109225126806,23231.330491976692,23199.583167132532,23131.692074973293,28.131592451108915,67.89109215923963,307.5774682926873,23549.17,884.8926518860982,25318.955303772196,21779.3846962278,-0.00041171047803167937,-0.00041179525406012457,0.03114039621061486
2023-03-05,1677974400000,22419.0,22672.9,22173.0,22336.6,72836.932,2023,3,5,6,1,0,22838.78,23581.719999999998,22935.442000000003,22703.73948341787,23153.965683217008,23079.493449112142,23078.900069419717,31.42104522330135,0.5933796924255148,246.18065057263493,23581.719999999998,825.934644791756,25233.58928958351,21929.850710416486,0.0036890126518809296,0.0036822249329070923,0.031139147292556252
2023-03-06,1678060800000,22398.5,22594.7,22234.4,22419.0,75489.874,2023,3,6,0,1,0,22592.48,23592.44,22965.852000000003,22601.992988945247,23082.016570529675,22974.725226171813,23028.500064277516,22.146584978443386,-53.774838105702656,186.1895528369674,23592.44,808.0373313379204,25208.51466267584,21976.365337324158,-0.000914402961773475,-0.0009148212831907283,0.030878113497143013
2023-03-07,1678147200000,22188.9,22541.2,21919.0,22398.5,153476.577,2023,3,7,1,1,0,22337.760000000002,23485.370000000003,22986.05,22464.2953259635,22996.95784952685,22853.829037529995,22966.307466923623,23.135637415256255,-112.47842939362818,126.4559563908483,23485.370000000003,846.0984670168754,25177.56693403375,21793.173065966253,-0.009357769493492762,-0.009401828496520433,0.021121611212624236
2023-03-08,1678233600000,21702.0,22280.0,21559.0,22188.9,159996.985,2023,3,8,2,1,0,22209.0,23394.695,22997.73,22210.196883975666,22873.628530524293,22676.624570217686,22872.655061966318,22.030608098957146,-196.0304917486319,61.95866676295227,23394.695,935.1845111886885,25265.064022377377,21524.325977622622,-0.0219434041344998,-0.022187741638535687,0.020430729950617958
2023-03-09,1678320000000,20355.6,21837.5,20016.0,21702.0,292958.451,2023,3,9,3,1,0,21812.8,23183.575,22991.362,21591.997922650444,22633.816289521976,22319.54386710727,22686.2065388577,17.640254482359737,-366.6626717504296,-23.765600939724102,23183.575,1113.5832617790775,25410.741523558157,20956.408476441844,-0.06204036494332321,-0.0640483638904755,0.02096020582015158
2023-03-10,1678406400000,20141.4,20358.1,19535.0,20355.6,359581.663,2023,3,10,4,1,0,21357.28,22958.75,22973.02,21108.465281766963,22396.4433095675,21984.44481062923,22497.702350794167,19.536801649418507,-513.2575401649374,-121.66398878476676,22958.75,1250.0553219310505,25458.8606438621,20458.6393561379,-0.010522902788421717,-0.010578660026911997,0.020782132918901283
2023-03-11,1678492800000,20450.1,20671.2,19760.0,20141.4,189705.16,2023,3,11,5,1,0,20967.6,22767.909999999996,22928.892000000003,20889.010187844644,22211.07728008488,21748.391762840118,22346.028102587192,24.3586583492918,-597.6363397470741,-216.85845897722822,22767.909999999996,1328.7072890174427,25425.32457803488,20110.49542196511,0.015326640650600076,0.015210374171776527,0.021477685952368996
2023-03-12,1678579200000,21978.9,22139.0,20260.9,20450.1,244700.456,2023,3,12,6,1,0,20925.6,22624.18,22912.84,21252.30679189643,22188.965158172035,21783.854568557024,22318.83342832147,37.757044341123986,-534.9788597644474,-280.4825391346721,22624.18,1244.0063253323851,25112.192650664772,20136.16734933523,0.07475758064752758,0.07209512977484751,0.027606533481870036
2023-03-13,1678665600000,24112.2,24560.0,21804.0,21978.9,368297.2634899999,2023,3,13,0,1,0,21407.64,22607.015,22941.014,22205.604527930955,22372.13038120327,22142.061558009787,22451.675396593953,53.70407501326888,-309.61383858416593,-286.3087990245709,22607.015,1219.5353050579422,25046.085610115882,20167.944389884116,0.09706127240216755,0.09263503424757008,0.035769489735324476
2023-03-14,1678752000000,24684.7,26500.0,23966.0,24112.2,368297.2634899999,2023,3,14,1,1,0,22273.460000000003,22632.24,22976.537999999997,23031.969685287306,22592.37510680296,22533.23670293136,22617.084626475884,58.938920062551745,-83.84792354452293,-245.81662392856128,22632.24,1258.3865766146064,25149.013153229214,20115.46684677079,0.023743167359262074,0.023465682032723086,0.036050671966060904
2023-03-15,1678838400000,24284.9,25211.0,23868.1,24684.7,306935.436,2023,3,15,2,1,0,23102.16,22649.665,23009.616,23449.613123524872,22753.567953774105,22802.723364018846,22740.626505996188,53.8091083580527,62.096858022658125,-184.23392753831743,22649.665,1279.6294263199147,25208.92385263983,20090.406147360172,-0.01619626732348378,-0.016328860486485047,0.03618095673126629
2023-03-16,1678924800000,24989.2,25175.0,24123.2,24284.9,201971.596,2023,3,16,3,1,0,24009.980000000003,22739.870000000003,23048.27,23962.808749016585,22966.485291509907,23139.104384939023,22907.187505552025,58.35787721853,231.9168793869976,-101.00376615325445,22739.870000000003,1379.0838385619668,25498.037677123935,19981.70232287607,0.029001560640562696,0.028588973508257762,0.03582486673563906
2023-03-17,1679011200000,27382.2,27766.0,24878.6,24989.2,368297.2634899999,2023,3,17,4,1,0,25090.640000000003,22951.239999999998,23135.804,25102.605832677727,23387.029549461342,23791.888325717635,23238.669912548172,74.19113126344914,553.218413169463,29.840669711289053,22951.239999999998,1726.2842332879784,26403.808466575956,19498.67153342404,0.09576136891136966,0.09144943572393753,0.04119136395495372
2023-03-18,1679097600000,26898.2,27720.0,26555.0,27382.2,198268.054,2023,3,18,5,1,0,25647.840000000004,23118.735,23212.447999999997,25701.137221785153,23721.426735226927,24269.782429453386,23509.746215322382,70.954760942266,760.0362141310034,175.87977859523193,23118.735,1936.9266068395375,26992.588213679075,19244.881786320926,-0.01767571634127285,-0.017833797382478565,0.041574005157925226
2023-03-19,1679184000000,27962.1,28417.1,26816.2,26898.2,215409.683,2023,3,19,6,1,0,26303.32,23342.635000000002,23311.25,26454.791481190106,24125.30037949103,24837.831286460554,23839.550199372577,73.3572674639092,998.2810870879766,340.3600402937809,23342.635000000002,2219.5788797519417,27781.792759503885,18903.47724049612,0.039552832531544846,0.03879065197055784,0.04209981719999124
2023-03-20,1679270400000,27703.6,28480.0,27123.0,27962.1,251285.843,2023,3,20,0,1,0,26987.059999999998,23571.32,23390.572,26871.060987460074,24466.090819539502,25278.718780851235,24125.77611053016,71.91483736646867,1152.9426703210738,502.87656629923947,23571.32,2422.8180702805143,28416.95614056103,18725.68385943897,-0.009244656159587472,-0.009287653193701208,0.041939724760766815
2023-03-21,1679356800000,28090.0,28471.0,27292.2,27703.6,189724.09,2023,3,21,1,1,0,27607.22,23794.32,23495.762000000002,27277.373991640052,24811.225027202407,25711.223583797197,24419.422324564966,74.02591057513008,1291.8012592322302,660.6615048858376,23794.32,2625.2954343211236,29044.910868642248,18543.72913135775,0.013947645793326524,0.0138512724685184,0.04186164761253512
2023-03-22,1679443200000,27233.8,28897.0,26583.4,28090.0,319885.014,2023,3,22,2,1,0,27577.539999999997,23982.885000000002,23577.838,27262.849327760036,25041.94645318313,25945.46610936686,24627.89474496756,71.86482213438735,1317.5713643992967,792.0434767885295,23982.885000000002,2733.420155711815,29449.72531142363,18516.044688576374,-0.030480598077607723,-0.030954792202208953,0.042668313898616236
2023-03-23,1679529600000,28278.0,28780.0,27103.5,27233.8,238795.344,2023,3,23,3,1,0,27853.5,24279.495000000003,23668.807999999997,27601.23288517336,25350.14202907045,26304.317477156572,24898.272912007003,82.08020862015907,1406.0445651495684,914.8436944607373,24279.495000000003,2865.1127003587408,30009.720400717484,18549.26959928252,0.03834206023397391,0.03762526825570536,0.041036685274082774
2023-03-24,1679616000000,27437.2,28353.2,26956.0,28278.0,198482.434,2023,3,24,4,1,0,27748.52,24534.525,23747.642000000003,27546.55525678224,25548.90945487326,26478.60709605556,25086.341585191672,78.11613639166359,1392.2655108638864,1010.3280577413673,24534.525,2909.729584084039,30353.984168168077,18715.065831831926,-0.029733361623877186,-0.030184360334809104,0.0420383042072572
2023-03-25,1679702400000,27444.9,27787.5,27132.0,27437.2,98602.968,2023,3,25,5,1,0,27696.78,24785.82,23827.87,27512.67017118816,25729.47998298057,26627.26754281624,25261.049615918215,77.59638297536574,1366.2179268980253,1081.506031572699,24785.82,2934.332631665521,30654.485263331044,18917.154736668956,0.000280640881722638,0.00028060150943653414,0.04207704856091407
2023-03-26,1679788800000,27951.6,28196.7,27402.4,27444.9,107214.999,2023,3,26,6,1,0,27669.1,25063.475,23920.432,27658.980114125443,25941.110460791944,26831.01099776759,25460.349644368718,75.63104546273806,1370.6613533988711,1139.3370959379336,25063.475,2959.168376396052,30981.811752792102,19145.138247207895,0.01846244657477336,0.018294084698895697,0.042011710638556445
2023-03-27,1679875200000,27108.3,28010.0,26474.3,27951.6,184006.017,2023,3,27,0,1,0,27644.0,25309.445,24003.917999999998,27475.42007608363,26052.27136928795,26873.67084426488,25582.420041082147,64.45812784110102,1291.2508031827347,1169.719837386894,25309.445,2911.7274231647934,31132.899846329587,19485.990153670413,-0.03017000815695703,-0.03063448898680634,0.042817358226469496
2023-03-28,1679961600000,27243.5,27497.0,26611.0,27108.3,165746.782,2023,3,28,1,1,0,27437.1,25586.52,24093.517999999996,27398.113384055752,26165.72171507005,26930.5676374549,25705.463001001986,62.89197904070939,1225.1046364529138,1180.796797200098,25586.52,2812.3456528584948,31211.21130571699,19961.82869428301,0.004987402382296224,0.0049750064894871875,0.04214797498023244
2023-03-29,1680048000000,28330.0,28644.5,27220.0,27243.5,194113.38,2023,3,29,2,1,0,27615.659999999996,25985.24,24195.228,27708.74225603717,26371.843456491948,27145.8649240003,25899.873149075913,69.06141913351617,1245.9917749243868,1193.8357927449556,25985.24,2588.0400941323146,31161.32018826463,20809.15981173537,0.03988107254941542,0.03910635329657235,0.03871349870504059
2023-03-30,1680134400000,28008.1,29197.2,27650.0,28330.0,235499.793,2023,3,30,3,1,0,27728.3,26378.575,24296.21,27808.52817069145,26527.677413016525,27278.5164741541,26056.03810099622,64.75758434930535,1222.4783731578827,1199.564308827541,26378.575,2225.549337714101,30829.673675428203,21927.4763245718,-0.011362513236851446,-0.01142755978797985,0.038745761069992966
2023-03-31,1680220800000,28452.1,28675.1,27486.6,28008.1,178252.438,2023,3,31,4,1,1,27828.4,26778.675,24429.212000000003,28023.052113794303,26710.955754634,27459.0677858227,26233.52416758909,56.46129503702003,1225.5436182336089,1204.7601707087547,26778.675,1777.9263074154078,30334.527614830815,23222.822385169184,0.01585255693888543,0.01572821750205683,0.03874452108952606
2023-04-01,1680307200000,28435.1,28838.6,28182.5,28452.1,75890.103,2023,4,1,5,2,0,28093.76,27101.484999999997,24565.43,28160.4014091962,26875.15996847838,27609.226588003825,26396.603858878785,59.83641181214239,1212.6227291250398,1206.3326823920117,27101.484999999997,1408.2687195985998,29918.022439197197,24284.947560802797,-0.0005974954397038879,-0.0005976740112381157,0.036463708495972844
2023-04-02,1680393600000,28155.9,28525.0,27822.8,28435.1,95661.658,2023,4,2,6,2,0,28276.24,27303.670000000002,24691.606,28158.900939464136,26997.135209575677,27693.330189849392,26526.92209155443,51.37884910922649,1166.4080982949636,1198.3477655726022,27303.670000000002,1236.2844512127715,29776.238902425546,24831.101097574458,-0.009818850645856636,-0.009867373446544096,0.031007350381203818
2023-04-03,1680480000000,27788.7,28550.0,27175.0,28155.9,203626.196,2023,4,3,0,2,0,28167.98,27458.870000000003,24811.842,28035.500626309426,27072.522332473232,27708.0024683341,26620.387121809657,50.596247355071974,1087.6153465244424,1176.2012817629702,27458.870000000003,1074.4422073532328,29607.75441470647,25309.985585293536,-0.013041671550190204,-0.013127460855555214,0.031129258369572466
2023-04-04,1680566400000,28149.7,28438.4,27648.2,27788.7,125456.94,2023,4,4,1,2,0,28196.3,27652.109999999997,24939.476000000002,28073.567084206286,27175.110681761496,27775.955934744237,26733.669557231166,50.41977808716197,1042.2863775130718,1149.4183009129906,27652.109999999997,781.0391747672396,29214.188349534477,26090.031650465517,0.0129908919812729,0.01290723409214055,0.03069593840709119
2023-04-05,1680652800000,28154.7,28797.1,27777.2,28149.7,164775.784,2023,4,5,2,2,0,28136.82,27810.385,25058.888,28100.61138947086,27268.404902546117,27834.22425247589,26838.93107151034,57.35578382350593,995.2931809655529,1118.5932769235033,27810.385,473.0032371871867,28756.391474374374,26864.378525625623,0.0001776217863778129,0.00017760601349602553,0.030324839873701753
2023-04-06,1680739200000,28022.1,28173.5,27670.0,28154.7,104171.182,2023,4,6,3,2,0,28054.22,27842.380000000005,25132.724,28074.44092631391,27340.185388017915,27863.128213633445,26926.573214361426,47.60756156391989,936.5549992720189,1082.1856213932065,27842.380000000005,464.0732945685118,28770.52658913703,26914.23341086298,-0.004709693230615208,-0.004720818781477289,0.021892913562882435
2023-04-07,1680825600000,27884.2,28094.1,27755.0,28022.1,64473.991,2023,4,7,4,2,0,27999.880000000005,27891.68,25220.097999999998,28011.027284209275,27391.99630344478,27866.37002692061,26997.508531816136,54.81141823818136,868.8614951044729,1039.52079613546,27891.68,407.4038260357031,28706.487652071406,27076.872347928595,-0.00492111583357413,-0.004933264396810289,0.02149062411486084
2023-04-08,1680912000000,27929.7,28164.2,27846.0,27884.2,45982.113,2023,4,8,5,2,0,28028.079999999998,27890.059999999998,25287.131999999998,27983.918189472854,27443.20617930718,27876.113099702052,27066.559751681605,55.17616912235746,809.5533480204467,993.5273065124574,27890.059999999998,407.17342276402456,28704.406845528047,27075.71315447195,0.0016317484453560738,0.0016304185903243222,0.019594051446492133
2023-04-09,1680998400000,28309.7,28524.4,27764.0,27929.7,81710.173,2023,4,9,6,2,0,28060.079999999998,27920.365,25360.568,28092.512126315236,27525.729400325545,27942.818776670967,27158.644214520005,53.929723679301205,784.1745621509617,951.6567576401583,27920.365,415.0444659375424,28750.453931875087,27090.276068124916,0.013605588316380146,0.013513863344617691,0.019685017598246153
2023-04-10,1681084800000,29628.1,29864.0,28136.6,28309.7,180407.572,2023,4,10,0,2,0,28354.76,27997.27,25467.792,28604.374750876825,27725.95517172311,28202.09281102928,27341.566865296303,75.04074412688318,860.5259457329776,933.4305952587222,27997.27,563.9275560931486,29125.1251121863,26869.414887813702,0.04657061007357899,0.04551873322552615,0.022005926059505927
2023-04-11,1681171200000,30179.0,30560.5,29579.5,29628.1,185394.716,2023,4,11,1,2,0,28786.140000000003,28144.53,25574.302000000003,29129.249833917886,27959.578488701864,28506.23237856324,27551.747097496576,76.94553064933635,954.4852810666634,937.6415324203105,28144.53,717.6577648633104,29579.84552972662,26709.21447027338,0.01859383490672717,0.018423082933584085,0.02079072470804722
2023-04-12,1681257600000,29871.0,30480.0,29630.0,30179.0,164493.656,2023,4,12,2,2,0,29183.5,28224.18,25682.612,29376.49988927859,28141.618632635018,28716.19662801505,27723.543608793127,66.50387696525726,992.6530192219216,948.6438297806328,28224.18,815.0435135914971,29854.267027182996,26594.092972817005,-0.010205772225719834,-0.010258208190509044,0.019532156373167686
