start_time,coinbase_premium_gap,coinbase_premium_gap_usdt_adjusted,coinbase_premium_index,coinbase_premium_index_usdt_adjusted,datetime
1727492400000,17.46,2.65445075,0.02642901,0.00401891,2024-09-28 03:00:00
1727496000000,18.81,-4.10481654,0.02849719,-0.00622097,2024-09-28 04:00:00
1727499600000,12.09,-32.73747878,0.01833101,-0.04967072,2024-09-28 05:00:00
1727503200000,15.7,-19.274016,0.02386018,-0.02930739,2024-09-28 06:00:00
1727506800000,0.97,-9.5618416,0.00147363,-0.0145287,2024-09-28 07:00:00
1727510400000,8.08,-4.1827552,0.01231034,-0.00637385,2024-09-28 08:00:00
1727514000000,10.89,0.56996555,0.01659348,0.00086861,2024-09-28 09:00:00
1727517600000,6.81,-4.00028796,0.01035521,-0.00608379,2024-09-28 10:00:00
1727521200000,4.26,-34.4384416,0.00647436,-0.05237042,2024-09-28 11:00:00
1727524800000,6.57,-7.2298457,0.01002317,-0.01103215,2024-09-28 12:00:00
1727528400000,12.04,-20.91601213,0.01837382,-0.03193524,2024-09-28 13:00:00
1727532000000,14.88,0.94917474,0.02264125,0.00144456,2024-09-28 14:00:00
1727535600000,14.81,-19.33688287,0.02256964,-0.0294837,2024-09-28 15:00:00
1727539200000,9.14,-5.75899356,0.01395079,-0.00879221,2024-09-28 16:00:00
1727542800000,10.44,-3.342972,0.01590658,-0.00509449,2024-09-28 17:00:00
1727546400000,-7.09,-19.58702345,-0.01078901,-0.02981168,2024-09-28 18:00:00
1727550000000,13.02,-91.54294056,0.01981012,-0.13950548,2024-09-28 19:00:00
1727553600000,8.97,-1.93839416,0.0136642,-0.00295329,2024-09-28 20:00:00
1727557200000,13.24,-118.144,0.02015466,-0.18020503,2024-09-28 21:00:00
1727560800000,7.32,-1.8752014,0.01114494,-0.00285546,2024-09-28 22:00:00
1727564400000,0.99,-100.95884258,0.00150323,-0.15353507,2024-09-28 23:00:00
1727568000000,-1.78,-13.603678,-0.00270982,-0.02071354,2024-09-29 00:00:00
1727571600000,0.48,-107.0449934,0.00072868,-0.16276758,2024-09-29 01:00:00
1727575200000,0.15,-69.48060192,0.00022788,-0.10566678,2024-09-29 02:00:00
1727578800000,3.61,2.2936816,0.005485,0.00348506,2024-09-29 03:00:00
1727582400000,11.04,-110.96529988,0.01679292,-0.16910232,2024-09-29 04:00:00
1727586000000,12.14,5.580599,0.01850779,0.00850864,2024-09-29 05:00:00
1727589600000,3.69,-9.51021298,0.00563359,-0.01452234,2024-09-29 06:00:00
1727593200000,3.9,-3.30770926,0.00595629,-0.00505227,2024-09-29 07:00:00
1727596800000,14.81,6.2872117,0.02259002,0.00959127,2024-09-29 08:00:00
1727600400000,7.49,1.06054562,0.01142118,0.00161734,2024-09-29 09:00:00
1727604000000,3.82,-2.737199,0.00582566,-0.00417476,2024-09-29 10:00:00
1727607600000,9.86,1.9769696,0.01500946,0.00300982,2024-09-29 11:00:00
1727611200000,8.11,-32.50419622,0.01235684,-0.04955581,2024-09-29 12:00:00
1727614800000,1.58,-24.46746558,0.00240056,-0.03718915,2024-09-29 13:00:00
1727618400000,10.23,-4.53408529,0.01557218,-0.00690337,2024-09-29 14:00:00
1727622000000,12.53,-13.60089754,0.01905665,-0.02069357,2024-09-29 15:00:00
1727625600000,9.92,-42.46773338,0.01508401,-0.06462643,2024-09-29 16:00:00
1727629200000,10.15,-24.21292484,0.01542131,-0.0368069,2024-09-29 17:00:00
1727632800000,15.47,-10.0918329,0.02351441,-0.01534555,2024-09-29 18:00:00
1727636400000,9.11,-15.48208645,0.01381165,-0.0234811,2024-09-29 19:00:00
1727640000000,17.09,-6.35618312,0.02596791,-0.00966153,2024-09-29 20:00:00
1727643600000,10.6,-4.549778,0.01609265,-0.00690894,2024-09-29 21:00:00
1727647200000,2.09,-13.27256033,0.00318237,-0.02021436,2024-09-29 22:00:00
1727650800000,-2.0,-15.7764221,-0.00304869,-0.02405374,2024-09-29 23:00:00
1727654400000,8.32,-1.95586053,0.0127093,-0.00298816,2024-09-30 00:00:00
1727658000000,-4.25,-21.7689869,-0.00656168,-0.03361877,2024-09-30 01:00:00
1727661600000,-3.53,-133.86760113,-0.00548341,-0.20836742,2024-09-30 02:00:00
1727665200000,7.84,4.93314779,0.01214493,0.00764228,2024-09-30 03:00:00
1727668800000,-11.15,-13.36099473,-0.01730246,-0.02073417,2024-09-30 04:00:00
1727672400000,1.26,-5.8378589,0.0019527,-0.00904829,2024-09-30 05:00:00
1727676000000,-9.71,-10.43850992,-0.01508795,-0.01622013,2024-09-30 06:00:00
1727679600000,-2.43,-3.44556042,-0.00376382,-0.00533691,2024-09-30 07:00:00
1727683200000,-1.37,-1.37,-0.00213025,-0.00213025,2024-09-30 08:00:00
1727686800000,-5.15,-64.2749098,-0.008105,-0.10124913,2024-09-30 09:00:00
1727690400000,-4.02,-19.16838208,-0.00631619,-0.03012436,2024-09-30 10:00:00
1727694000000,-3.13,1.73814688,-0.00490446,0.00272333,2024-09-30 11:00:00
1727697600000,-13.41,-51.134272,-0.02093742,-0.07988445,2024-09-30 12:00:00
1727701200000,-9.13,-13.55778311,-0.01429365,-0.02122712,2024-09-30 13:00:00
1727704800000,-1.11,-55.12516094,-0.00174143,-0.08655672,2024-09-30 14:00:00
1727708400000,-13.09,-5.43275694,-0.02059426,-0.00854623,2024-09-30 15:00:00
1727712000000,-18.28,-9.44578673,-0.02879331,-0.01487624,2024-09-30 16:00:00
1727715600000,-29.87,-27.62981168,-0.04689462,-0.0433761,2024-09-30 17:00:00
1727719200000,-24.76,-3.8609185,-0.03909646,-0.00609444,2024-09-30 18:00:00
1727722800000,-23.24,-46.8765824,-0.03660534,-0.07386283,2024-09-30 19:00:00
1727726400000,-23.32,-70.48132551,-0.036546,-0.11053664,2024-09-30 20:00:00
1727730000000,-22.81,-94.60771011,-0.03580458,-0.14867195,2024-09-30 21:00:00
1727733600000,-17.21,-79.5473999,-0.02711006,-0.1254301,2024-09-30 22:00:00
1727737200000,-26.34,-30.98191235,-0.04159325,-0.04892683,2024-09-30 23:00:00
1727740800000,-40.12,-7.7186851,-0.06314929,-0.01214309,2024-10-01 00:00:00
1727744400000,-44.72,-26.88068704,-0.07047181,-0.0423479,2024-10-01 01:00:00
1727748000000,-57.16,-13.3838056,-0.09009554,-0.02108099,2024-10-01 02:00:00
1727751600000,-45.85,-165.0109959,-0.0719515,-0.25943273,2024-10-01 03:00:00
1727755200000,-51.87,-20.01345011,-0.08121318,-0.03131956,2024-10-01 04:00:00
1727758800000,-25.83,-8.92414015,-0.04051765,-0.01399494,2024-10-01 05:00:00
1727762400000,-26.87,-13.43439032,-0.0419621,-0.02097569,2024-10-01 06:00:00
1727766000000,-14.39,-13.24229711,-0.02246825,-0.02067588,2024-10-01 07:00:00
1727769600000,-18.96,-14.50610416,-0.02964538,-0.0226798,2024-10-01 08:00:00
1727773200000,-13.19,-15.46293613,-0.02065311,-0.02421298,2024-10-01 09:00:00
1727776800000,-3.89,-96.76354728,-0.00608667,-0.15162569,2024-10-01 10:00:00
1727780400000,-14.52,-14.8737237,-0.02278219,-0.02333732,2024-10-01 11:00:00
1727784000000,-8.92,-10.75046104,-0.01401013,-0.01688562,2024-10-01 12:00:00
1727787600000,-17.61,-17.61377201,-0.02801161,-0.02801761,2024-10-01 13:00:00
1727791200000,-27.19,-16.53832432,-0.04343589,-0.0264154,2024-10-01 14:00:00
1727794800000,-14.84,-116.36011327,-0.02369515,-0.18609432,2024-10-01 15:00:00
1727798400000,-9.04,-10.8260128,-0.01447604,-0.01733654,2024-10-01 16:00:00
1727802000000,-17.94,-99.94457865,-0.02886472,-0.1610189,2024-10-01 17:00:00
1727805600000,-22.64,-9.28592731,-0.0365232,-0.01497698,2024-10-01 18:00:00
1727809200000,-10.25,2.09440484,-0.01659758,0.00339074,2024-10-01 19:00:00
1727812800000,-22.28,-18.64726915,-0.0366393,-0.03066347,2024-10-01 20:00:00
1727816400000,-16.81,-15.25882721,-0.02749337,-0.02495574,2024-10-01 21:00:00
1727820000000,-13.23,-5.48572735,-0.02177133,-0.00902618,2024-10-01 22:00:00
1727823600000,-15.78,28.52977994,-0.02595148,0.04688533,2024-10-01 23:00:00
1727827200000,-22.87,-41.21745344,-0.03746339,-0.06753869,2024-10-02 00:00:00
1727830800000,-20.69,-103.20388484,-0.03362976,-0.16797374,2024-10-02 01:00:00
1727834400000,-18.28,-5.923422,-0.02958748,-0.00958556,2024-10-02 02:00:00
1727838000000,-20.48,-9.3649154,-0.03316574,-0.01516301,2024-10-02 03:00:00
1727841600000,-14.24,8.33448955,-0.02315606,0.01354797,2024-10-02 04:00:00
1727845200000,-12.18,-1.7267493,-0.01980819,-0.00280771,2024-10-02 05:00:00
1727848800000,-7.97,-16.93871345,-0.01291734,-0.02745733,2024-10-02 06:00:00
1727852400000,-18.32,-25.89950745,-0.02967888,-0.04196303,2024-10-02 07:00:00
1727856000000,-19.32,-32.0236073,-0.0312591,-0.05182375,2024-10-02 08:00:00
1727859600000,-17.73,-18.87577238,-0.0289369,-0.03080748,2024-10-02 09:00:00
1727863200000,-2.92,1.25426446,-0.00477216,0.0020497,2024-10-02 10:00:00
1727866800000,-9.31,-113.75794496,-0.01522137,-0.18630598,2024-10-02 11:00:00
1727870400000,-9.53,1.413784,-0.01567465,0.00232493,2024-10-02 12:00:00
1727874000000,-13.98,-3.3388425,-0.02278729,-0.00544134,2024-10-02 13:00:00
1727877600000,-12.5,-11.5123723,-0.02046571,-0.0188484,2024-10-02 14:00:00
1727881200000,15.98,-31.90244012,0.02582668,-0.05160023,2024-10-02 15:00:00
1727884800000,2.0,-65.251996,0.00323625,-0.10570065,2024-10-02 16:00:00
1727888400000,-8.87,-0.81460281,-0.01439281,-0.00132163,2024-10-02 17:00:00
1727892000000,-9.44,-4.12635523,-0.015536,-0.00679041,2024-10-02 18:00:00
1727895600000,-25.61,-17.22733731,-0.04254859,-0.0286176,2024-10-02 19:00:00
1727899200000,-16.78,-8.25064,-0.02754251,-0.01354062,2024-10-02 20:00:00
1727902800000,-19.88,-22.23663129,-0.03268017,-0.03655559,2024-10-02 21:00:00
1727906400000,-14.51,-2.38711636,-0.02384484,-0.00392206,2024-10-02 22:00:00
1727910000000,-17.91,-77.4894267,-0.02953044,-0.12789195,2024-10-02 23:00:00
1727913600000,-10.82,-15.21296636,-0.01774119,-0.02494599,2024-10-03 00:00:00
1727917200000,-13.22,6.8324864,-0.02166361,0.01119271,2024-10-03 01:00:00
1727920800000,-15.32,-0.0237075,-0.02503875,-3.874e-05,2024-10-03 02:00:00
1727924400000,-8.81,-3.04959486,-0.0143336,-0.00496113,2024-10-03 03:00:00
1727928000000,-7.9,-6.0632863,-0.01288198,-0.00988668,2024-10-03 04:00:00
1727931600000,-8.18,-93.78726135,-0.01337125,-0.15352179,2024-10-03 05:00:00
1727935200000,-14.83,-15.53840782,-0.02417908,-0.02533437,2024-10-03 06:00:00
1727938800000,-2.61,2.51875068,-0.00428389,0.00413377,2024-10-03 07:00:00
1727942400000,-17.3,-136.26497648,-0.02866421,-0.22622125,2024-10-03 08:00:00
1727946000000,-11.6,-21.15740355,-0.01910393,-0.03484942,2024-10-03 09:00:00
1727949600000,-9.64,-76.60807967,-0.01579655,-0.12567131,2024-10-03 10:00:00
1727953200000,-14.57,-2.417052,-0.02397772,-0.00397693,2024-10-03 11:00:00
1727956800000,-15.8,-131.15005782,-0.02612868,-0.2172984,2024-10-03 12:00:00
1727960400000,-20.7,-16.74678719,-0.03428171,-0.0277329,2024-10-03 13:00:00
1727964000000,-19.36,-9.86184822,-0.03217443,-0.01638684,2024-10-03 14:00:00
1727967600000,-20.1,-6.51327192,-0.03314562,-0.01073821,2024-10-03 15:00:00
1727971200000,-10.14,-4.1232,-0.01685281,-0.00685213,2024-10-03 16:00:00
1727974800000,-18.49,-79.13291376,-0.03049545,-0.13064398,2024-10-03 17:00:00
1727978400000,-10.64,-2.18988334,-0.01752239,-0.00360589,2024-10-03 18:00:00
1727982000000,-5.5,1.82432,-0.00901108,0.00298857,2024-10-03 19:00:00
1727985600000,10.57,11.1777399,0.01739231,0.01839212,2024-10-03 20:00:00
1727989200000,1.37,71.20516459,0.00225303,0.11696554,2024-10-03 21:00:00
1727992800000,-2.92,-61.71194737,-0.00479512,-0.10143896,2024-10-03 22:00:00
1727996400000,-7.72,-4.89378393,-0.01270725,-0.00805488,2024-10-03 23:00:00
1728000000000,-5.95,-5.04001969,-0.00983406,-0.00832993,2024-10-04 00:00:00
1728003600000,-5.83,-4.27077754,-0.00952334,-0.00697617,2024-10-04 01:00:00
1728007200000,-6.99,-5.1589158,-0.01145223,-0.00845198,2024-10-04 02:00:00
1728010800000,-3.45,0.13031989,-0.00566019,0.00021379,2024-10-04 03:00:00
1728014400000,-4.97,-1.3099136,-0.00814735,-0.00214722,2024-10-04 04:00:00
1728018000000,-4.78,-16.62507306,-0.00780735,-0.02715961,2024-10-04 05:00:00
1728021600000,-5.87,-21.07054151,-0.00960406,-0.03448263,2024-10-04 06:00:00
1728025200000,-13.06,-68.0385402,-0.02125525,-0.11083233,2024-10-04 07:00:00
1728028800000,-10.61,-120.07962151,-0.01726615,-0.19575926,2024-10-04 08:00:00
1728032400000,-13.9,-59.52917519,-0.02266079,-0.09712098,2024-10-04 09:00:00
1728036000000,-14.84,-63.41922189,-0.02421513,-0.10356616,2024-10-04 10:00:00
1728039600000,-20.27,-17.15449311,-0.03298625,-0.02791484,2024-10-04 11:00:00
1728043200000,-17.84,-17.10486431,-0.02880568,-0.02761835,2024-10-04 12:00:00
1728046800000,-20.8,-15.64821553,-0.03377719,-0.02540906,2024-10-04 13:00:00
1728050400000,-15.84,-3.592002,-0.02586545,-0.00586428,2024-10-04 14:00:00
1728054000000,-8.17,-1.05212548,-0.01320446,-0.00170026,2024-10-04 15:00:00
1728057600000,-1.25,-107.46814112,-0.00200823,-0.17295086,2024-10-04 16:00:00
1728061200000,0.48,-1.95284531,0.0007744,-0.00315072,2024-10-04 17:00:00
1728064800000,6.9,9.3938,0.01106745,0.01506684,2024-10-04 18:00:00
1728068400000,5.62,-63.02970496,0.00901103,-0.10117221,2024-10-04 19:00:00
1728072000000,-3.71,-1.2136924,-0.00594478,-0.0019447,2024-10-04 20:00:00
1728075600000,1.41,-2.69824547,0.00226417,-0.00433311,2024-10-04 21:00:00
1728079200000,-5.58,-11.1791826,-0.00896917,-0.01797078,2024-10-04 22:00:00
1728082800000,4.71,-1.44831034,0.00758625,-0.00233298,2024-10-04 23:00:00
1728086400000,-1.39,-1.39,-0.00223581,-0.00223581,2024-10-05 00:00:00
1728090000000,-4.88,-6.7420997,-0.00786209,-0.01086242,2024-10-05 01:00:00
1728093600000,-3.32,-55.767482,-0.00537113,-0.09029768,2024-10-05 02:00:00
1728097200000,-2.33,-112.55136344,-0.00376645,-0.18226362,2024-10-05 03:00:00
1728100800000,-8.08,-7.4604999,-0.01304277,-0.01204265,2024-10-05 04:00:00
1728104400000,-11.4,-12.0214947,-0.01834288,-0.01934307,2024-10-05 05:00:00
1728108000000,-2.8,-17.49170864,-0.00449987,-0.02811751,2024-10-05 06:00:00
1728111600000,-2.56,-94.57677796,-0.00412396,-0.1525818,2024-10-05 07:00:00
1728115200000,-1.28,-56.48670916,-0.00205948,-0.09096621,2024-10-05 08:00:00
1728118800000,-3.92,-6.48415988,-0.00629699,-0.01041642,2024-10-05 09:00:00
1728122400000,-3.43,-4.6742768,-0.00551324,-0.00751339,2024-10-05 10:00:00
1728126000000,-0.99,-21.3315652,-0.00159215,-0.03431737,2024-10-05 11:00:00
1728129600000,6.12,-10.84671183,0.00982311,-0.01741463,2024-10-05 12:00:00
1728133200000,-3.35,-58.15931016,-0.00538989,-0.09365641,2024-10-05 13:00:00
1728136800000,-1.33,-5.6837207,-0.0021384,-0.00913904,2024-10-05 14:00:00
1728140400000,-8.43,-68.40935837,-0.01356011,-0.11014627,2024-10-05 15:00:00
1728144000000,-1.74,-52.73918998,-0.00280834,-0.0851904,2024-10-05 16:00:00
1728147600000,-4.66,38.50500344,-0.00751419,0.0620456,2024-10-05 17:00:00
1728151200000,-8.62,-12.33184,-0.01393379,-0.01993499,2024-10-05 18:00:00
1728154800000,-3.64,-56.68249342,-0.00588535,-0.09172595,2024-10-05 19:00:00
1728158400000,-2.21,-2.20321043,-0.00358049,-0.00356949,2024-10-05 20:00:00
1728162000000,-8.64,-5.547118,-0.01396756,-0.00896711,2024-10-05 21:00:00
1728165600000,-5.7,-8.89937805,-0.00918769,-0.01434543,2024-10-05 22:00:00
1728169200000,-6.71,27.99345418,-0.01081247,0.04508331,2024-10-05 23:00:00
1728172800000,-1.74,-18.5011248,-0.00281008,-0.02988717,2024-10-06 00:00:00
1728176400000,1.84,-1.55396882,0.00296387,-0.00250327,2024-10-06 01:00:00
1728180000000,1.36,-2.3579606,0.00219475,-0.00380548,2024-10-06 02:00:00
1728183600000,-4.01,-24.77400315,-0.00648042,-0.04004986,2024-10-06 03:00:00
1728187200000,-6.12,-5.84402399,-0.00989042,-0.00944438,2024-10-06 04:00:00
1728190800000,-3.91,-20.25309525,-0.00631271,-0.03270734,2024-10-06 05:00:00
1728194400000,0.32,0.85906931,0.00051645,0.00138643,2024-10-06 06:00:00
1728198000000,-1.09,-1.12531094,-0.00175951,-0.00181651,2024-10-06 07:00:00
1728201600000,-1.39,-6.3491848,-0.0022423,-0.01024312,2024-10-06 08:00:00
1728205200000,-1.56,-2.8013276,-0.00251344,-0.00451353,2024-10-06 09:00:00
1728208800000,-9.22,-12.51470585,-0.01486525,-0.02017833,2024-10-06 10:00:00
1728212400000,-7.2,-7.24968154,-0.01159384,-0.01167385,2024-10-06 11:00:00
1728216000000,-11.41,-11.41,-0.01833757,-0.01833757,2024-10-06 12:00:00
1728219600000,-12.24,-9.7496908,-0.01966021,-0.01565958,2024-10-06 13:00:00
1728223200000,-8.95,-2.32907294,-0.01427068,-0.00371329,2024-10-06 14:00:00
1728226800000,-12.0,-12.24021764,-0.01913265,-0.01951572,2024-10-06 15:00:00
1728230400000,-7.4,-2.21905848,-0.01182071,-0.00354442,2024-10-06 16:00:00
1728234000000,-12.12,-10.40312338,-0.01936374,-0.01662029,2024-10-06 17:00:00
1728237600000,-7.3,-6.6728164,-0.01163933,-0.01063923,2024-10-06 18:00:00
1728241200000,-1.32,-8.2094518,-0.00210757,-0.01310901,2024-10-06 19:00:00
1728244800000,-2.79,-5.921031,-0.0044554,-0.00945587,2024-10-06 20:00:00
1728248400000,-2.59,-0.1327685,-0.0041571,-0.00021309,2024-10-06 21:00:00
1728252000000,-9.56,-10.40785923,-0.01526697,-0.01662119,2024-10-06 22:00:00
1728255600000,-9.05,-5.19976772,-0.01440626,-0.00827675,2024-10-06 23:00:00
1728259200000,-5.23,-1.75636619,-0.0082132,-0.00275805,2024-10-07 00:00:00
1728262800000,-11.61,-5.24405475,-0.01819207,-0.00821625,2024-10-07 01:00:00
1728266400000,-5.26,-4.8209027,-0.00826559,-0.00757554,2024-10-07 02:00:00
1728270000000,-18.15,-24.06850231,-0.02856895,-0.03788848,2024-10-07 03:00:00
1728273600000,2.84,6.12884232,0.00447479,0.00965629,2024-10-07 04:00:00
1728277200000,-2.51,-77.20144038,-0.00396024,-0.12195079,2024-10-07 05:00:00
1728280800000,-7.16,-5.24882,-0.01123913,-0.00823888,2024-10-07 06:00:00
1728284400000,-1.69,2.661306,-0.00266008,0.00418864,2024-10-07 07:00:00
1728288000000,-20.06,-10.526807,-0.0315634,-0.01656092,2024-10-07 08:00:00
1728291600000,-20.15,-40.95521259,-0.03187745,-0.06481277,2024-10-07 09:00:00
1728295200000,-17.37,-2.9049596,-0.027619,-0.00461794,2024-10-07 10:00:00
1728298800000,-20.45,-19.70184504,-0.03239068,-0.03120531,2024-10-07 11:00:00
1728302400000,-18.09,-2.3691675,-0.02876756,-0.00376662,2024-10-07 12:00:00
1728306000000,-3.72,2.21770518,-0.0058622,0.00349447,2024-10-07 13:00:00
1728309600000,-15.24,-2.42242443,-0.02381552,-0.00378476,2024-10-07 14:00:00
1728313200000,-10.29,-6.00242822,-0.01616613,-0.00942949,2024-10-07 15:00:00
1728316800000,-18.91,-11.61538543,-0.02963026,-0.01819818,2024-10-07 16:00:00
1728320400000,-11.64,-3.54698707,-0.0182388,-0.00555709,2024-10-07 17:00:00
1728324000000,-13.24,-1.92736,-0.0210667,-0.00306615,2024-10-07 18:00:00
1728327600000,-13.41,-3.0723958,-0.02115743,-0.00484664,2024-10-07 19:00:00
1728331200000,-10.54,-1.9012184,-0.01672485,-0.00301644,2024-10-07 20:00:00
1728334800000,-19.83,7.82007184,-0.03129044,0.01233418,2024-10-07 21:00:00
1728338400000,-31.68,-26.0576028,-0.05071147,-0.04170771,2024-10-07 22:00:00
1728342000000,-23.72,-14.30924224,-0.03812034,-0.02299286,2024-10-07 23:00:00
1728345600000,-21.02,-7.2583444,-0.03360351,-0.01160096,2024-10-08 00:00:00
1728349200000,-22.44,-5.47102509,-0.03582947,-0.0087331,2024-10-08 01:00:00
1728352800000,-16.71,-16.61833276,-0.02661431,-0.02646827,2024-10-08 02:00:00
1728356400000,-17.19,-6.61057418,-0.027447,-0.01055322,2024-10-08 03:00:00
1728360000000,-20.74,-8.827969,-0.03308084,-0.01407817,2024-10-08 04:00:00
1728363600000,-30.65,-9.41785759,-0.04902639,-0.01505927,2024-10-08 05:00:00
1728367200000,-27.19,-8.75159638,-0.04349744,-0.01399631,2024-10-08 06:00:00
1728370800000,-30.79,-13.20641482,-0.0494063,-0.02118532,2024-10-08 07:00:00
1728374400000,-13.97,-6.20002223,-0.02238443,-0.00993319,2024-10-08 08:00:00
1728378000000,-22.06,-11.89830112,-0.0352749,-0.01902281,2024-10-08 09:00:00
1728381600000,-22.3,-3.39151774,-0.03566871,-0.00542307,2024-10-08 10:00:00
1728385200000,-26.83,-3.20697095,-0.04284299,-0.00511906,2024-10-08 11:00:00
1728388800000,-27.72,-71.0015348,-0.04439462,-0.11379044,2024-10-08 12:00:00
1728392400000,-25.31,0.1385992,-0.04015212,0.00021979,2024-10-08 13:00:00
1728396000000,-29.32,-20.88012568,-0.04670426,-0.03325579,2024-10-08 14:00:00
1728399600000,-29.74,2.6497652,-0.04774595,0.00425184,2024-10-08 15:00:00
1728403200000,-43.12,-22.2723017,-0.06891482,-0.03558396,2024-10-08 16:00:00
1728406800000,-34.25,-2.49148454,-0.05489315,-0.00399112,2024-10-08 17:00:00
1728410400000,-34.19,-2.5135328,-0.05504686,-0.00404479,2024-10-08 18:00:00
1728414000000,-28.69,3.47600008,-0.04609166,0.00558145,2024-10-08 19:00:00
1728417600000,-55.93,-12.36355404,-0.08963138,-0.01979955,2024-10-08 20:00:00
1728421200000,-54.29,-9.90748736,-0.08694226,-0.01585498,2024-10-08 21:00:00
1728424800000,-37.79,-7.9459952,-0.06078005,-0.01277391,2024-10-08 22:00:00
1728428400000,-38.47,-5.5249403,-0.06188819,-0.00888348,2024-10-08 23:00:00
1728432000000,-36.66,-4.96146,-0.05898253,-0.00797846,2024-10-09 00:00:00
1728435600000,-56.61,-24.31733598,-0.09070001,-0.03894085,2024-10-09 01:00:00
1728439200000,-30.81,-0.50237049,-0.04948284,-0.00080645,2024-10-09 02:00:00
1728442800000,-46.19,-12.4972022,-0.07402947,-0.02001866,2024-10-09 03:00:00
1728446400000,-37.3,-3.49565716,-0.05982571,-0.00560367,2024-10-09 04:00:00
1728450000000,-34.47,-23.16814549,-0.05513075,-0.03704805,2024-10-09 05:00:00
1728453600000,-30.0,0.5907,-0.04805382,0.00094572,2024-10-09 06:00:00
1728457200000,-42.91,-11.88246267,-0.06890209,-0.01907058,2024-10-09 07:00:00
